1.890000000000000000e+03,7.405000000000000000e+02,2.022500000000000000e+03,7.755000000000000000e+02,2.214500000000000000e+03,8.210000000000000000e+02,2.238500000000000000e+03,8.125000000000000000e+02,2.270500000000000000e+03,8.035000000000000000e+02,2.304000000000000000e+03,8.055000000000000000e+02,2.335000000000000000e+03,8.035000000000000000e+02,2.355500000000000000e+03,8.080000000000000000e+02,2.422000000000000000e+03,8.445000000000000000e+02
1.886500000000000000e+03,7.400000000000000000e+02,2.019500000000000000e+03,7.755000000000000000e+02,2.210500000000000000e+03,8.255000000000000000e+02,2.235500000000000000e+03,8.155000000000000000e+02,2.266500000000000000e+03,8.055000000000000000e+02,2.303500000000000000e+03,8.070000000000000000e+02,2.330000000000000000e+03,8.025000000000000000e+02,2.352000000000000000e+03,8.065000000000000000e+02,2.421000000000000000e+03,8.365000000000000000e+02
1.886000000000000000e+03,7.365000000000000000e+02,2.016000000000000000e+03,7.760000000000000000e+02,2.205500000000000000e+03,8.275000000000000000e+02,2.229500000000000000e+03,8.195000000000000000e+02,2.262000000000000000e+03,8.070000000000000000e+02,2.318000000000000000e+03,8.065000000000000000e+02,2.325500000000000000e+03,8.025000000000000000e+02,2.347000000000000000e+03,8.065000000000000000e+02,2.419000000000000000e+03,8.265000000000000000e+02
1.882000000000000000e+03,7.345000000000000000e+02,2.012500000000000000e+03,7.755000000000000000e+02,2.201500000000000000e+03,8.295000000000000000e+02,2.225000000000000000e+03,8.210000000000000000e+02,2.258500000000000000e+03,8.105000000000000000e+02,2.317500000000000000e+03,8.080000000000000000e+02,2.321500000000000000e+03,8.030000000000000000e+02,2.342000000000000000e+03,8.055000000000000000e+02,2.416000000000000000e+03,8.185000000000000000e+02
1.879500000000000000e+03,7.320000000000000000e+02,2.009500000000000000e+03,7.755000000000000000e+02,2.197500000000000000e+03,8.330000000000000000e+02,2.220500000000000000e+03,8.245000000000000000e+02,2.254000000000000000e+03,8.115000000000000000e+02,2.314500000000000000e+03,8.120000000000000000e+02,2.315500000000000000e+03,8.080000000000000000e+02,2.336000000000000000e+03,8.065000000000000000e+02,2.413000000000000000e+03,8.125000000000000000e+02
1.878000000000000000e+03,7.290000000000000000e+02,2.006000000000000000e+03,7.740000000000000000e+02,2.193500000000000000e+03,8.360000000000000000e+02,2.217500000000000000e+03,8.265000000000000000e+02,2.251500000000000000e+03,8.165000000000000000e+02,2.307500000000000000e+03,8.150000000000000000e+02,2.307500000000000000e+03,8.115000000000000000e+02,2.332000000000000000e+03,8.055000000000000000e+02,2.408500000000000000e+03,8.090000000000000000e+02
1.874000000000000000e+03,7.285000000000000000e+02,2.004000000000000000e+03,7.730000000000000000e+02,2.189500000000000000e+03,8.370000000000000000e+02,2.213000000000000000e+03,8.270000000000000000e+02,2.247000000000000000e+03,8.175000000000000000e+02,2.330000000000000000e+03,8.100000000000000000e+02,2.305500000000000000e+03,8.145000000000000000e+02,2.329000000000000000e+03,8.085000000000000000e+02,2.405000000000000000e+03,8.065000000000000000e+02
1.871000000000000000e+03,7.275000000000000000e+02,2.001500000000000000e+03,7.735000000000000000e+02,2.186500000000000000e+03,8.370000000000000000e+02,2.209500000000000000e+03,8.295000000000000000e+02,2.243000000000000000e+03,8.210000000000000000e+02,2.328000000000000000e+03,8.115000000000000000e+02,2.304500000000000000e+03,8.180000000000000000e+02,2.322000000000000000e+03,8.115000000000000000e+02,2.401000000000000000e+03,8.040000000000000000e+02
1.868000000000000000e+03,7.255000000000000000e+02,1.998000000000000000e+03,7.720000000000000000e+02,2.183000000000000000e+03,8.375000000000000000e+02,2.206000000000000000e+03,8.310000000000000000e+02,2.242000000000000000e+03,8.230000000000000000e+02,2.323500000000000000e+03,8.150000000000000000e+02,2.300500000000000000e+03,8.205000000000000000e+02,2.317500000000000000e+03,8.150000000000000000e+02,2.397500000000000000e+03,8.075000000000000000e+02
1.866000000000000000e+03,7.245000000000000000e+02,1.995500000000000000e+03,7.715000000000000000e+02,2.181500000000000000e+03,8.365000000000000000e+02,2.204500000000000000e+03,8.315000000000000000e+02,2.267000000000000000e+03,8.220000000000000000e+02,2.319500000000000000e+03,8.220000000000000000e+02,2.300500000000000000e+03,8.235000000000000000e+02,2.320000000000000000e+03,8.225000000000000000e+02,2.390500000000000000e+03,8.110000000000000000e+02
1.863000000000000000e+03,7.235000000000000000e+02,1.993000000000000000e+03,7.700000000000000000e+02,2.178500000000000000e+03,8.355000000000000000e+02,2.203500000000000000e+03,8.315000000000000000e+02,2.297000000000000000e+03,8.215000000000000000e+02,2.317000000000000000e+03,8.265000000000000000e+02,2.296500000000000000e+03,8.275000000000000000e+02,2.313000000000000000e+03,8.275000000000000000e+02,2.387500000000000000e+03,8.150000000000000000e+02
1.859500000000000000e+03,7.240000000000000000e+02,1.990000000000000000e+03,7.680000000000000000e+02,2.175500000000000000e+03,8.335000000000000000e+02,2.204000000000000000e+03,8.310000000000000000e+02,2.293000000000000000e+03,8.265000000000000000e+02,2.312500000000000000e+03,8.290000000000000000e+02,2.294500000000000000e+03,8.305000000000000000e+02,2.315000000000000000e+03,8.305000000000000000e+02,2.383500000000000000e+03,8.190000000000000000e+02
1.857500000000000000e+03,7.240000000000000000e+02,1.987000000000000000e+03,7.680000000000000000e+02,2.172000000000000000e+03,8.305000000000000000e+02,2.207500000000000000e+03,8.345000000000000000e+02,2.287000000000000000e+03,8.295000000000000000e+02,2.306500000000000000e+03,8.350000000000000000e+02,2.286500000000000000e+03,8.345000000000000000e+02,2.306000000000000000e+03,8.335000000000000000e+02,2.381000000000000000e+03,8.225000000000000000e+02
1.853000000000000000e+03,7.230000000000000000e+02,1.983500000000000000e+03,7.665000000000000000e+02,2.168500000000000000e+03,8.260000000000000000e+02,2.200000000000000000e+03,8.290000000000000000e+02,2.302000000000000000e+03,8.305000000000000000e+02,2.302500000000000000e+03,8.410000000000000000e+02,2.283000000000000000e+03,8.380000000000000000e+02,2.301500000000000000e+03,8.390000000000000000e+02,2.378500000000000000e+03,8.340000000000000000e+02
1.849000000000000000e+03,7.235000000000000000e+02,1.978500000000000000e+03,7.635000000000000000e+02,2.167500000000000000e+03,8.225000000000000000e+02,2.192000000000000000e+03,8.240000000000000000e+02,2.299500000000000000e+03,8.350000000000000000e+02,2.303000000000000000e+03,8.420000000000000000e+02,2.281500000000000000e+03,8.415000000000000000e+02,2.299500000000000000e+03,8.420000000000000000e+02,2.374000000000000000e+03,8.375000000000000000e+02
1.845500000000000000e+03,7.240000000000000000e+02,1.976000000000000000e+03,7.640000000000000000e+02,2.164500000000000000e+03,8.185000000000000000e+02,2.190500000000000000e+03,8.185000000000000000e+02,2.291500000000000000e+03,8.380000000000000000e+02,2.297000000000000000e+03,8.460000000000000000e+02,2.277500000000000000e+03,8.430000000000000000e+02,2.295500000000000000e+03,8.460000000000000000e+02,2.368000000000000000e+03,8.525000000000000000e+02
1.841000000000000000e+03,7.245000000000000000e+02,1.971500000000000000e+03,7.615000000000000000e+02,2.162500000000000000e+03,8.135000000000000000e+02,2.188000000000000000e+03,8.140000000000000000e+02,2.288000000000000000e+03,8.405000000000000000e+02,2.287000000000000000e+03,8.505000000000000000e+02,2.270500000000000000e+03,8.430000000000000000e+02,2.289000000000000000e+03,8.485000000000000000e+02,2.364500000000000000e+03,8.580000000000000000e+02
